Image and Tag Name,Number of unique CVEs,Low CVEs,Medium CVEs,High CVEs,Critical CVEs,Unassigned CVEs,Differing CVEs,Number of Pulls,Number of Repo Stars,Category,SubCategories,Size
circleci/docker-gc:0.2.1721-branch-a92d040,2,2,0,0,0,0,0,64984966,6,verified,,3938654
hashicorp/vault:1.16.3,31,6,18,4,0,1,2,106481235,143,verified,api-management/security,137010077
circleci/mysql:5.7-oracle-ram,610,14,47,116,9,409,15,277364343,30,verified,,120942936
amazon/aws-node-termination-handler:v1.6.1-linux-arm64,133,4,39,74,7,2,7,157216923,10,verified,integration-and-delivery/monitoring-and-observability/networking,15009049
rancher/klipper-lb:v0.4.8,3,0,2,0,0,0,1,145142069,2,verified,,4983939
amazon/amazon-ecs-agent:arm64-v1.83.0,9,3,0,0,0,0,6,1203865088,104,verified,,25279523
amazon/aws-alb-ingress-controller:v2.4.4-linux_arm64,68,4,18,34,5,0,7,150418505,6,verified,integration-and-delivery/networking/security,15825731
amazon/aws-node-termination-handler:v1.12.1,137,6,44,69,7,3,8,157216923,10,verified,integration-and-delivery/monitoring-and-observability/networking,11007060
newrelic/infrastructure-bundle:3.2.44-rc,31,8,12,1,0,7,3,3151778042,11,verified,,186971733
amazon/aws-alb-ingress-controller:v2.4.5-linux_amd64,66,4,18,32,5,0,7,150418505,6,verified,integration-and-delivery/networking/security,17368985
bitnami/etcd:3.5.14,46,31,2,1,2,0,10,124508305,185,verified,,7967
grafana/grafana:main,36,10,16,4,2,3,1,4633511576,3069,verified,internet-of-things/monitoring-and-observability/security,122997041
bitnami/zookeeper:3.8.4,69,41,0,1,1,1,25,307105601,119,verified,integration-and-delivery/networking/security,7967
bitnami/redis-cluster:7.2.5,51,33,0,1,2,0,15,140035032,50,verified,databases-and-storage/message-queues/security,7967
bitnami/etcd:3.4-debian-12,50,34,3,3,1,0,9,124508305,185,verified,,59639124
nginx/nginx-ingress:edge,104,56,1,1,1,0,45,1022141035,92,verified,,109333942
rancher/pause:3.6,0,0,0,0,0,0,0,536854258,7,verified,,296517
amazon/aws-otel-collector:v0.38.1,19,4,7,6,0,0,2,141790666,10,verified,integration-and-delivery/monitoring-and-observability,37327281
cimg/openjdk:17.0-browsers,911,141,586,82,5,72,25,63153083,8,verified,languages-and-frameworks/integration-and-delivery/security,1425510669
bitnami/kafka:3.3.2-debian-12-r26,95,43,16,7,2,2,25,290524245,865,verified,integration-and-delivery/message-queues/monitoring-and-observability,372246071
cimg/go:1.22.4-browsers,818,132,520,68,5,70,23,59190280,11,verified,languages-and-frameworks/integration-and-delivery/security,1036596885
bitnami/memcached:1,59,38,0,1,1,0,19,122805335,32,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,47608546
grafana/loki:main-5a357ea-arm,18,5,9,0,0,1,3,1824555956,245,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,25468095
percona/percona-xtradb-cluster-operator:1.14.0-pxc8.0.36-backup-pxb8.0.35,108,37,42,10,3,0,16,2524718822,16,verified,,169726459
circleci/docker-gc:0.2.1725-branch-58136d0,2,2,0,0,0,0,0,64984966,6,verified,,3938654
bitnami/kafka:3.3-debian-12,95,43,16,7,2,2,25,290524245,865,verified,integration-and-delivery/message-queues/monitoring-and-observability,372246071
rancher/server:stable,1895,433,1121,158,45,102,36,72644401,609,verified,integration-and-delivery/monitoring-and-observability/networking,404929140
newrelic/infrastructure-bundle:3.2.45-rc,31,8,13,1,0,7,2,3151778042,11,verified,,186972035
docker/ucp-interlock-proxy:3.3.0,129,2,24,33,9,61,0,152083193,2,verified,,14491536
lacework/datacollector:6.14.0-amd64,51,22,18,5,0,0,6,1203158697,20,verified,integration-and-delivery/monitoring-and-observability/security,55562523
rancher/rke-tools:v0.1.97,144,7,48,49,5,26,9,87666758,12,verified,,129801138
bitnami/phpmyadmin:5,164,86,15,10,3,1,49,75047448,45,verified,,146448652
bitnami/prometheus:2,56,34,5,1,1,0,15,52920530,217,verified,integration-and-delivery/monitoring-and-observability/security,99713161
rancher/klipper-helm:v0.8.3-build20240228,132,5,50,49,3,17,8,72854955,2,verified,,91155319
jetbrains/youtrack:2024.1.27971,287,75,79,52,13,13,55,60450631,248,verified,content-management-system/integration-and-delivery,1034017584
rancher/mirrored-coredns-coredns:1.11.1-s390x,38,4,17,9,0,1,7,122891696,0,verified,,17547195
newrelic/nri-kubernetes:main,3,0,2,0,0,0,1,1697413705,2,verified,,60716836
nginxinc/nginx-unprivileged:1-bookworm-perl,103,56,0,1,1,0,45,1108217140,152,verified,integration-and-delivery/security/web-servers,82589766
newrelic/newrelic-fluentbit-output:1.19.2-debug,1463,366,823,108,6,28,132,1025229102,3,verified,,42947382
amazon/aws-efs-csi-driver:4aba795,33,7,6,8,1,5,6,922676599,4,verified,,79971165
bitnami/postgres-exporter:0,56,33,5,1,1,0,16,67137140,13,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,50243991
bitnami/fluentd:1,841,100,659,52,1,9,20,58577451,11,verified,integration-and-delivery/monitoring-and-observability/security,102648527
mirantis/ucp-auth:3.6.14,23,7,6,0,0,3,7,126805793,0,verified,,13709912
bitnami/wordpress:6.5.4-debian-12-r0,153,86,9,7,1,1,49,97796861,254,verified,content-management-system,213374080
cimg/python:3.12-node,792,120,522,68,5,68,9,169285058,15,verified,languages-and-frameworks/integration-and-delivery/security,866143174
bitnami/sealed-secrets-controller:0.26.3,0,0,0,0,0,0,0,2911312668,8,verified,integration-and-delivery/security,12445970
circleci/docker-gc:2.0.1724-6851bd8,2,2,0,0,0,0,0,64984966,6,verified,,3933570
onlyoffice/documentserver:8.0,535,116,380,24,0,15,0,90984485,362,verified,api-management/content-management-system/integration-and-delivery,1199069034
rancher/hyperkube:v1.29.5-rancher1,113,37,53,15,0,8,0,64136660,22,verified,,441580465
onlyoffice/documentserver:8.0.0.1,583,123,415,27,1,15,2,90984485,362,verified,api-management/content-management-system/integration-and-delivery,1198021043
bitnami/sealed-secrets-controller:0.26.3-debian-12-r1,0,0,0,0,0,0,0,2911312668,8,verified,integration-and-delivery/security,12445970
cimg/go:1.22-node,689,97,454,57,5,68,8,59190280,11,verified,languages-and-frameworks/integration-and-delivery/security,580122705
atlassian/pipelines-dvcstools:prod-beta,327,4,34,55,21,213,0,105652966,1,verified,,28470227
cimg/python:3.12.3,789,120,520,67,5,68,9,169285058,15,verified,languages-and-frameworks/integration-and-delivery/security,816862882
google/cloud-sdk:479.0.0-debian_component_based,984,223,505,130,14,19,93,354031402,428,verified,data-science/databases-and-storage/integration-and-delivery,1235015861
bitnami/nginx:1.27.0,59,39,0,1,1,0,18,403860923,188,verified,api-management/security/web-servers,67059154
hashicorp/consul-template:0.37.5,11,4,4,1,0,1,1,148487372,30,verified,integration-and-delivery/networking/security,7875292
hashicorp/vault-k8s:1.4.1,11,4,4,0,0,1,2,56983377,18,verified,integration-and-delivery/security,29882056
circleci/mysql:5-oracle-ram,610,14,47,116,9,409,15,277364343,30,verified,,120942936
netdata/netdata:v1.45,135,73,3,1,1,4,53,467165995,535,verified,monitoring-and-observability/security,190844340
cimg/openjdk:17.0-node,796,110,530,71,5,70,10,63153083,8,verified,languages-and-frameworks/integration-and-delivery/security,1039908129
nginxinc/nginx-unprivileged:mainline-perl,103,56,0,1,1,0,45,1108217140,152,verified,integration-and-delivery/security/web-servers,82589766
bitnami/kubectl:1.29.6-debian-12-r0,80,47,0,1,2,0,30,3794918928,114,verified,developer-tools,7967
bitnami/ghost:5.84.0,178,55,38,35,7,9,34,125177863,39,verified,content-management-system/security/web-servers,293316774
docker/ucp-agent:3.2.6,218,7,56,77,11,67,0,872058648,12,verified,,19113440
rancher/nginx-ingress-controller:nginx-1.9.6-hardened2-arm64,62,13,12,23,0,13,1,83682458,13,verified,,332254491
bitnami/wordpress:6.5.4,151,86,9,5,1,1,49,97796861,254,verified,content-management-system,213374080
docker/ucp-auth:3.3.1,218,7,56,77,12,66,0,743184468,4,verified,integration-and-delivery/networking/security,11368296
grafana/promtail:main-5a357ea-arm,61,36,16,2,1,1,5,1952268710,161,verified,,57666230
percona/percona-xtradb-cluster-operator:1.14.0-pxc5.7-backup-pxb2.4.29,105,36,42,10,3,0,14,2524718822,16,verified,,120981702
docker/dockerfile:1.7-labs,7,3,4,0,0,0,0,371178322,92,verified,developer-tools,11480523
bitnami/postgresql:13-debian-12,69,45,1,1,1,0,21,3672892478,271,verified,databases-and-storage/integration-and-delivery/security,108117553
dynatrace/oneagent:1.85.1000,91,49,25,3,1,0,13,918740160,26,verified,integration-and-delivery/monitoring-and-observability/security,49673763
docker/ucp-agent:3.3.1,218,7,56,77,12,66,0,872058648,12,verified,,21575395
bitnami/kubectl:1.27,82,47,0,3,2,0,30,3794918928,114,verified,developer-tools,105801161
cimg/python:3.12-browsers,910,145,587,79,5,70,24,169285058,15,verified,languages-and-frameworks/integration-and-delivery/security,1229487439
amazon/amazon-ecs-agent:arm64-latest,9,3,0,0,0,0,6,1203865088,104,verified,,25279523
circleci/python:3.9-buster-node-browsers-legacy,2584,476,1356,487,39,76,150,205659640,88,verified,,1159014165
google/cloud-sdk:debian_component_based,982,223,503,130,14,19,93,354031402,428,verified,data-science/databases-and-storage/integration-and-delivery,1235015861
portainer/agent:2.20.3,25,4,7,0,0,8,6,1096229787,239,verified,integration-and-delivery/internet-of-things/monitoring-and-observability,68503706
onlyoffice/documentserver:8.0.1.1,535,116,380,24,0,15,0,90984485,362,verified,api-management/content-management-system/integration-and-delivery,1199069034
amazon/aws-alb-ingress-controller:v2.4.5,66,4,18,32,5,0,7,150418505,6,verified,integration-and-delivery/networking/security,17368985
bitnami/etcd:3.4,50,34,3,3,1,0,9,124508305,185,verified,,59639124
bitnami/rabbitmq:3.13.3,63,39,0,1,1,0,22,633654655,118,verified,integration-and-delivery/message-queues/security,7967
grafana/grafana:11.0.0,38,12,16,4,2,3,1,4633511576,3069,verified,internet-of-things/monitoring-and-observability/security,120699297
kong/kong-gateway:3.7-rhel-fips,1730,408,942,35,0,4,341,803037512,42,verified,,410999805
circleci/redis:7.0-rc-alpine3.15,43,1,10,5,2,23,2,208782036,17,verified,,13474763
bitnami/mongodb:7.0,74,42,2,1,1,0,28,1692607955,251,verified,databases-and-storage/integration-and-delivery/internet-of-things,250689073
rancher/metrics-server:v0.4.1-amd64,158,8,44,72,9,17,8,179298217,6,verified,,25159526
atlassian/confluence-server:8.5.3-ubuntu-jdk17,140,28,61,31,6,3,11,70237975,591,verified,,1077517987
amazon/aws-otel-collector:v0.38.2,15,4,4,6,0,0,1,141790666,10,verified,integration-and-delivery/monitoring-and-observability,37330436
rancher/rancher:v2.9-b456233ab32b27b221d14244df7b0223eacfe078-head,209,14,68,71,7,40,9,283166464,421,verified,integration-and-delivery/monitoring-and-observability/security,829442816
docker/ucp-interlock-proxy:3.3.1,128,2,24,32,9,61,0,152083193,2,verified,,15017013
rancher/system-agent-installer-rke2:v1.30.2-rc6-rke2r1,5,0,0,0,0,5,0,67731297,3,verified,,205775819
bitnami/ghost:5.84.0-debian-12-r0,178,55,38,35,7,9,34,125177863,39,verified,content-management-system/security/web-servers,293316774
cimg/node:20.14-browsers,858,139,554,75,5,69,16,343795109,20,verified,languages-and-frameworks/integration-and-delivery/operating-systems,669960580
newrelic/nri-ecs:1.11.4,42,8,16,3,0,7,8,253877798,2,verified,,195795337
circleci/mysql:oracle-ram,415,30,170,111,7,78,19,277364343,30,verified,,131248433
amazon/dynamodb-local:2.3.0,43,8,17,13,0,4,1,296044594,460,verified,databases-and-storage/integration-and-delivery,242544157
amazon/aws-otel-collector:v0.37.3,15,4,4,6,0,0,1,141790666,10,verified,integration-and-delivery/monitoring-and-observability,37179911
grafana/agent:main-115a39b,27,11,9,3,1,1,2,376133531,22,verified,,218533518
rancher/mirrored-metrics-server:v0.7.1,6,3,2,0,0,0,1,66541806,2,verified,,19471430
nginx/nginx-prometheus-exporter:1.1.2,6,2,3,0,0,0,1,75594111,41,verified,integration-and-delivery/monitoring-and-observability/web-servers,4199429
grafana/loki:main-5a357ea-arm64,18,5,9,0,0,1,3,1824555956,245,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,25001752
atlassian/pipelines-dvcstools:prod-stable,327,4,34,55,21,213,0,105652966,1,verified,,28470227
bitnami/zookeeper:3.9,69,41,0,1,1,1,25,307105601,119,verified,integration-and-delivery/networking/security,302646544
bitnami/kube-state-metrics:2.12.0-debian-12-r6,54,33,2,1,2,0,16,54641815,19,verified,monitoring-and-observability,58419369
grafana/fluent-bit-plugin-loki:main-5a357ea-arm,85,26,26,18,4,0,11,155876620,7,verified,,40793832
bitnami/sealed-secrets-controller:0.27.0,0,0,0,0,0,0,0,2911312668,8,verified,integration-and-delivery/security,7967
circleci/redis:7.0-rc1-alpine,43,1,10,5,2,23,2,208782036,17,verified,,13474763
bitnami/wordpress:6.5.5,149,86,7,5,1,1,49,97796861,254,verified,content-management-system,7967
amazon/aws-xray-daemon:alpha,22,4,8,6,0,3,1,1180111609,34,verified,monitoring-and-observability,56482963
grafana/promtail:main-5a357ea,61,36,5,1,1,1,17,1952268710,161,verified,,62079455
circleci/docker-gc:2.0,2,2,0,0,0,0,0,64984966,6,verified,,3938618
percona/percona-xtradb-cluster-operator:1.14.0,79,33,29,3,0,0,14,2524718822,16,verified,,60979533
bitnami/external-dns:0.14.2-debian-12-r1,58,34,5,2,1,1,15,1048862654,19,verified,integration-and-delivery/monitoring-and-observability/networking,72731845
dynatrace/oneagent:1.86.1000,91,49,25,3,1,0,13,918740160,26,verified,integration-and-delivery/monitoring-and-observability/security,56976520
grafana/grafana:main-ubuntu,30,19,10,1,0,0,0,4633511576,3069,verified,internet-of-things/monitoring-and-observability/security,145787849
bitnami/redis-sentinel:6.2.14,51,33,0,1,2,0,15,173614702,50,verified,databases-and-storage/message-queues/monitoring-and-observability,47712529
amazon/cloudwatch-agent:1.300040.0b650,13,3,3,7,0,0,0,1384956232,33,verified,monitoring-and-observability/networking/security,93912239
jetbrains/teamcity-server:2024.03.3-linux,321,47,55,23,2,194,0,68841945,593,verified,integration-and-delivery,2478380283
bitnami/rabbitmq:3.12-debian-12,63,39,0,1,1,0,22,633654655,118,verified,integration-and-delivery/message-queues/security,116943890
bitnami/zookeeper:3.9.2,69,41,0,1,1,1,25,307105601,119,verified,integration-and-delivery/networking/security,302646544
bitnami/mongodb:7.0.9,74,40,3,1,2,0,28,1692607955,251,verified,databases-and-storage/integration-and-delivery/internet-of-things,7967
rancher/fleet-agent:v0.9.5-linux-amd64,24,12,5,1,0,6,0,142084118,4,verified,integration-and-delivery/networking/security,107523063
grafana/mimir:main-011c02fbc,6,3,3,0,0,0,0,182536995,11,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,25459950
bitnami/node-exporter:1.8.1,50,33,0,1,1,0,15,75320565,20,verified,integration-and-delivery/monitoring-and-observability/security,51181290
rancher/metrics-server:v0.4.1-arm,158,8,44,72,9,17,8,179298217,6,verified,,23617467
bitnami/fluentd:1.17.0-debian-12-r3,954,100,765,56,1,12,20,58577451,11,verified,integration-and-delivery/monitoring-and-observability/security,102648527
bitnami/oauth2-proxy:7.6.0-debian-12-r11,58,33,6,1,2,0,16,93516558,43,verified,integration-and-delivery/networking/security,7967
bitnami/mysql:8.0.37,62,42,0,1,1,0,18,198166177,112,verified,databases-and-storage/integration-and-delivery/security,7967
rancher/server:v1.6.18-patch1-rc3,1903,433,1121,161,50,102,36,72644401,609,verified,integration-and-delivery/monitoring-and-observability/networking,404486599
newrelic/php-daemon:10.17.0,54,4,9,10,2,23,6,135749196,7,verified,,11785053
docker/ucp-auth:3.2.6,218,7,56,77,11,67,0,743184468,4,verified,integration-and-delivery/networking/security,11121626
docker/ucp-interlock-proxy:3.2.7,128,2,24,32,9,61,0,152083193,2,verified,,15016937
bitnami/memcached:1.6.28,59,38,0,1,1,0,19,122805335,32,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,47608546
newrelic/newrelic-prometheus-configurator:1.16.2,12,3,2,0,0,0,7,210782930,4,verified,,13452258
bitnami/redis:7.0.15,51,33,0,1,2,0,15,3208809198,281,verified,databases-and-storage/message-queues/monitoring-and-observability,49237148
amazon/aws-otel-collector:v0.39.0,12,3,3,6,0,0,0,141790666,10,verified,integration-and-delivery/monitoring-and-observability,38638336
dynatrace/oneagent:1.84.1000,94,49,28,3,1,0,13,918740160,26,verified,integration-and-delivery/monitoring-and-observability/security,49663587
google/cloud-sdk:479.0.0-slim,933,155,662,50,2,10,54,354031402,428,verified,data-science/databases-and-storage/integration-and-delivery,451621122
bitnami/rabbitmq:3.12,63,39,0,1,1,0,22,633654655,118,verified,integration-and-delivery/message-queues/security,116943890
amazon/aws-node-termination-handler:v1.6.1,133,4,39,72,7,2,9,157216923,10,verified,integration-and-delivery/monitoring-and-observability/networking,16103714
docker/dockerfile:1.7.1-labs,7,3,4,0,0,0,0,371178322,92,verified,developer-tools,11480523
bitnami/apache:2.4.59-debian-12-r5,75,45,3,4,1,1,21,70305598,93,verified,,73282470
atlassian/pipelines-dvcstools:stg-stable,327,4,34,55,21,213,0,105652966,1,verified,,28470227
bitnami/prometheus:2.52.1,56,34,5,1,1,0,15,52920530,217,verified,integration-and-delivery/monitoring-and-observability/security,99713161
rancher/pause:3.6-linux-s390x,0,0,0,0,0,0,0,536854258,7,verified,,244777
bitnami/postgres-exporter:0.15.0,56,33,5,1,1,0,16,67137140,13,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,50243991
bitnami/redis:7.0,51,33,0,1,2,0,15,3208809198,281,verified,databases-and-storage/message-queues/monitoring-and-observability,49237148
bitnami/apache:2.4.59-debian-12-r6,75,45,3,4,1,1,21,70305598,93,verified,,7967
bitnami/memcached:1-debian-12,59,38,0,1,1,0,19,122805335,32,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,47608546
jetbrains/youtrack:2024.1.28928,287,75,79,52,13,13,55,60450631,248,verified,content-management-system/integration-and-delivery,1034101484
camunda/camunda-bpm-platform:wildfly-7.22.0-SNAPSHOT,120,21,58,22,1,6,12,64587194,136,verified,integration-and-delivery/monitoring-and-observability/security,376555038
google/cloud-sdk:slim,930,155,659,50,2,10,54,354031402,428,verified,data-science/databases-and-storage/integration-and-delivery,451621122
bitnami/mysql:8.0-debian-12,62,42,0,1,1,0,18,198166177,112,verified,databases-and-storage/integration-and-delivery/security,239464229
bitnami/sealed-secrets-controller:0-debian-12,0,0,0,0,0,0,0,2911312668,8,verified,integration-and-delivery/security,12445970
